job_id,title,company,location,geo_city,geo_country,geo_lat,geo_lon,salary_raw,salary_min,salary_max,currency,contract_type,description,skills,date_posted,url,source,scraped_at
adzuna_fr_5745459178,Data analyst (H/F),Infotel,"Ile-de-France, France",,France,48.6443057,2.7537863,,,,GBP,Full-Time,"Le Groupe Depuis plus de 45 ans, Infotel accompagne les grandes entreprises dans leurs enjeux IT et de transformation digitale. Avec plus de 3 400 collaborateurs et chiffre d’affaires de 294,5 M€ en 2025, le groupe intervient sur des projets structurants dans des secteurs clés tels que la banque, l’assurance et l’industrie. Sa force repose sur un modèle intégré combinant expertises techniques et métiers : OAIO, cabinet de conseil en transformation digitale, innovation et accompagnement au chang…","git, r, ui, ux",2026-05-30,https://www.adzuna.fr/land/ad/5745459178?se=sjeHQ2Bc8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=AE5FFA7471FCDE51F16EEF48A0568E574705539C,Adzuna/Unknown [France],2026-05-30T19:46:48.035419
adzuna_fr_5745458702,Alternant(e) Ingénieur Analytics (Data Analyst & Data Engineer),APTISKILLS,"Levallois-Perret, Nanterre",Levallois-Perret,France,48.892956,2.2881683,,,,GBP,Full-Time,"AptiSkills, c’est l’ingénierie en évolution. C’est aussi 12 ans d’expertise dans la Construction, le Ferroviaire, les Energies, et l’ASD avec un accompagnement partout en France grâce à nos agences locales. C'est surtout des histoires humaines fortes, des collaborateurs engagés, des opportunités dans des secteurs à haute valeur ajoutée, un environnement agile qui encourage les idées, ainsi que nos équipes qui œuvrent chaque jour à la réussite et à l’épanouissement de chacun. Chez AptiSkills, ch…","agile, r, ui",2026-05-30,https://www.adzuna.fr/land/ad/5745458702?se=sjeHQ2Bc8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=3609913058D1ED147CC7FC2EA64D757422773139,Adzuna/Unknown [France],2026-05-30T19:46:50.448404
adzuna_fr_5745458678,data analyst,Infotel,"Neuilly-sur-Seine, Nanterre",Neuilly-sur-Seine,France,48.884683,2.2695658,,,,GBP,Full-Time,"Data analyst (H/F) Île-de-France Disponibilité : selon préavis Le Groupe Depuis plus de 45 ans, Infotel accompagne les grandes entreprises dans leurs enjeux IT et de transformation digitale. Avec plus de 3 400 collaborateurs et chiffre d’affaires de 294,5 M€ en 2025, le groupe intervient sur des projets structurants dans des secteurs clés tels que la banque, l’assurance et l’industrie. Sa force repose sur un modèle intégré combinant expertises techniques et métiers : OAIO, cabinet de conseil en…","git, r, ui, ux",2026-05-30,https://www.adzuna.fr/land/ad/5745458678?se=sjeHQ2Bc8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=B0C8EBE31106DBF59E6CAB74FAB5C74CC26D2BB1,Adzuna/Unknown [France],2026-05-30T19:46:52.700798
adzuna_fr_5745458362,Junior Analyst,Code Craft,France,,France,46.603354,1.8883335,,,,GBP,Full-Time,"Junior Analyst  Location: France (On-site / Hybrid / Remote options available) We are looking for a motivated Junior Analyst to support data analysis, reporting, and business insights across ongoing projects. This role is ideal for early-career candidates who are analytical, detail-oriented, and eager to develop their skills in a professional environment. Key Responsibilities Collect, organize, and analyze data from multiple sources Prepare reports, dashboards, and presentations Identify trends…","data analysis, go, r",2026-05-30,https://www.adzuna.fr/land/ad/5745458362?se=sjeHQ2Bc8RGbGvW-bcCcHA&utm_medium=api&utm_source=90961c1a&v=06CDC5E0FDEE8A01EA3E9C37C46E140962159C0F,Adzuna/Unknown [France],2026-05-30T19:46:54.544578
adzuna_fr_5745427538,Ingénieur / Développeur Big Data F/H,RANDSTAD DIGITAL FRANCE,"Issy-les-Moulineaux, Boulogne-Billancourt",Issy-les-Moulineaux,France,48.8250508,2.273457,"45,000 - 50,000",45000,50000,EUR,Full-Time,"Vos Missions Intégré(e) au sein de nos équipes Data ou directement chez l'un de nos clients grands comptes en Île-de-France, vous participerez à la conception et à l'optimisation de plateformes de traitement de données massives. Vos principales responsabilités seront : Développement & Traitement : Concevoir, développer et optimiser des pipelines de traitement de données complexes en utilisant Java et Scala . Ordonnancement & Workflow : Gérer, planifier et monitorer les flux de travaux (workflow…","java, r, scala, ui, ux",2026-05-30,https://www.adzuna.fr/details/5745427538?utm_medium=api&utm_source=90961c1a,Adzuna/Emplois Informatique [France],2026-05-30T19:46:54.544984
adzuna_fr_5745427557,Data analyst SAP BO (H-F) F/H,AMILTONE,"Villeurbanne, Lyon",Villeurbanne,France,45.7660581,4.8796267,"30,000 - 35,000",30000,35000,EUR,Full-Time,"Vos missions En tant que Data Analyst (H/F), vous serez au cœur de l'analyse et de la valorisation des données, garant de la qualité, de la cohérence et de la pertinence des indicateurs mis à disposition des métiers. Vous interviendrez sur l'ensemble du cycle de traitement de la donnée, de la collecte des besoins à la restitution des analyses. Recueillir, analyser et prioriser les besoins métiers et utilisateurs Concevoir, développer et maintenir des reportings et tableaux de bord adaptés aux e…","r, tableau, ux",2026-05-30,https://www.adzuna.fr/details/5745427557?utm_medium=api&utm_source=90961c1a,Adzuna/Emplois Informatique [France],2026-05-30T19:46:57.616479
adzuna_fr_5745368653,Business Analyst Data / Snowflake H/F,KLANIK,"Haute-Garonne, Occitanie",Haute-Garonne,France,43.3054546,0.9716792,,,,GBP,Full-Time,"Depuis sa création, KLANIK s'est donnée pour mission de conjuguer expertise technologique et authenticité. Ce pari audacieux, né à Marseille en 2011, en France, s'est transformé en une aventure internationale qui compte aujourd'hui plus de 800 collaborateurs, des implantations dans 10 pays et des filiales innovantes. Nous rejoignons en 2026 le groupe ALTEN, acteur mondial de l'ingénierie et des services numériques. Notre rôle : recruter les meilleurs talents & les connecter à nos clients pour l…","r, ui, ux",2026-05-30,https://www.adzuna.fr/details/5745368653?utm_medium=api&utm_source=90961c1a,Adzuna/Emplois Informatique [France],2026-05-30T19:46:59.869266
adzuna_fr_5745368089,CDI - Data Product Manager Analytics & AI - Retail (H/F),Hermes,"Pantin, Bobigny",Pantin,France,48.8965023,2.4019804,,,,GBP,Full-Time,"Contexte Au sein de la Direction Analytics & IA de la DSI Hermès, nous accélérons la transformation data et intelligence artificielle au service des métiers de la Maison. Dans ce cadre, nous recherchons un Data Product Manager Analytics & IA dédié aux enjeux Retail. Véritable interface entre les équipes métiers, la stratégie data de l'entreprise et les équipes techniques, vous pilotez un portefeuille de produits data à fort impact business. Vous intervenez sur l'ensemble du cycle de vie produit…","r, ui, ux",2026-05-30,https://www.adzuna.fr/details/5745368089?utm_medium=api&utm_source=90961c1a,"Adzuna/Emplois RP, Publicité et Marketing [France]",2026-05-30T19:47:01.916751
adzuna_fr_5745253668,Alternance : ALTERNANCE- Assistant(e) Data analyst H/F,TotalEnergies,"Hauts-de-Seine, Ile-de-France",Hauts-de-Seine,France,48.8401859,2.19863,,,,GBP,Full-Time,"Le poste, rattaché au département Stratégie Marketing et Assistance Technique, joue un rôle central dans la gestion de la donnée commerciale chez TotalEnergies Lubrifiants Automotive France contribuant ainsi à optimiser le pilotage et la performance de l'entité. Leader de marché, Lub France compte 350 collaborateurs et commercialise des lubrifiants destinés aux véhicules légers et industriels dans tous les canaux de vente par le biais de 4 entités commerciales : Entreprise (transporteurs, entre…","r, ux",2026-05-30,https://www.adzuna.fr/details/5745253668?utm_medium=api&utm_source=90961c1a,Adzuna/Emplois Diplômés [France],2026-05-30T19:47:03.760973
adzuna_fr_5745190919,Business Manager IT H/F,Astek,"Antibes, Grasse",Antibes,France,43.5813878,7.1236966,"35,000 - 35,000",35000,35000,EUR,Full-Time,"Votre mission ( si vous l'acceptez !) : En tant que Business Manager, votre mission est de développer l'activité commerciale, de piloter des équipes et de recruter les meilleurs talents pour accompagner la croissance. Notre objectif : « être un partenaire mondial indispensable à la transformation de nos clients, en leur offrant les meilleures expertises et les dernières innovations partout dans le monde."" Votre quotidien sera rythmé par : Acteur clé dans la transformation technologique de nos c…","r, ui",2026-05-30,https://www.adzuna.fr/details/5745190919?utm_medium=api&utm_source=90961c1a,Adzuna/Unknown [France],2026-05-30T19:47:05.809559
adzuna_fr_5745181672,Responsable Commercial - Alternance H/F,Pigier St Quentin en Yvelines,"Montigny-le-Bretonneux, Versailles",Montigny-le-Bretonneux,France,48.7698937,2.0381228,"21,876 - 21,876",21876,21876,EUR,Full-Time,"Le campus Pigier est un établissement d'enseignement supérieur spécialisé dans les formations en commerce, management, ressources humaines et gestion. Dans le cadre de son développement, le campus recherche pour l'une de ses entreprises partenaires un(e) alternant(e) MBA Commerce & Data. Cette offre est à pourvoir pour la rentrée Septembre 2026. Missions : Ici, tu deviens un profil business & stratégique nouvelle génération - Exploiter les données pour piloter la performance commerciale - Const…",r,2026-05-30,https://www.adzuna.fr/details/5745181672?utm_medium=api&utm_source=90961c1a,Adzuna/Unknown [France],2026-05-30T19:47:08.470543
